"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N",
"1400000US17063000300","Census Tract 3, Grundy County, Illinois","2547","2323","2059","20","13","21","0","210","224","222","8","28","10","0","168","0","0","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"1400000US17063000400","Census Tract 4, Grundy County, Illinois","4512","4235","3953","71","22","55","2","132","277","274","19","47","15","0","191","0","0","0","2","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17063000500","Census Tract 5, Grundy County, Illinois","2217","2100","2053","3","3","12","0","29","117","108","0","19","8","1","74","0","0","1","0","0","0","5","0","0","0","6","1","0","0","2","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0",
"1400000US17063000600","Census Tract 6, Grundy County, Illinois","2112","2049","1973","8","4","22","0","42","63","59","3","16","2","0","37","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17063000700","Census Tract 7, Grundy County, Illinois","4802","4610","4464","27","17","30","3","69","192","189","2","62","9","3","112","0","0","1","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US17063000800","Census Tract 8, Grundy County, Illinois","4023","3815","3713","18","18","12","0","54","208","207","3","72","10","0","113","0","0","0","2","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US17063000900","Census Tract 9, Grundy County, Illinois","2848","2737","2675","16","7","10","0","29","111","107","3","42","2","1","59","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17065973100","Census Tract 9731, Hamilton County, Illinois","2357","2275","2225","27","6","7","0","10","82","75","3","39","3","0","21","0","1","0","0","4","0","3","0","1","0","7","3","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17065973200","Census Tract 9732, Hamilton County, Illinois","1812","1757","1753","0","4","0","0","0","55","48","1","21","0","0","24","0","0","0","1","0","0","1","0","0","0","6","1","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17065973300","Census Tract 9733, Hamilton County, Illinois","2008","1946","1939","1","2","2","0","2","62","60","0","34","4","0","19","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17067953700","Census Tract 9537, Hancock County, Illinois","1653","1629","1622","3","0","2","0","2","24","22","4","11","0","0","5","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US17067953800","Census Tract 9538, Hancock County, Illinois","2061","1966","1916","2","4","14","0","30","95","90","13","31","3","0","41","0","0","0","2","0","0","0","0","0","0","4","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17067953900","Census Tract 9539, Hancock County, Illinois","1412","1396","1375","2","1","1","0","17","16","15","0","9","0","0","5","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17067954000","Census Tract 9540, Hancock County, Illinois","1863","1795","1759","9","10","4","0","13","68","62","8","33","3","0","13","4","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0",
"1400000US17067954100","Census Tract 9541, Hancock County, Illinois","2479","2411","2342","25","6","18","0","20","68","64","7","27","4","0","25","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17067954200","Census Tract 9542, Hancock County, Illinois","1773","1707","1691","2","8","5","0","1","66","65","3","41","1","3","16","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17067954300","Census Tract 9543, Hancock County, Illinois","2627","2587","2561","8","6","4","0","8","40","40","2","26","0","0","9","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17069970900","Census Tract 9709, Hardin County, Illinois","1690","1631","1613","9","0","7","2","0","59","57","5","48","0","1","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17069971000","Census Tract 9710, Hardin County, Illinois","1295","1239","1222","2","0","9","0","6","56","54","0","35","0","8","10","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17071973300","Census Tract 9733, Henderson County, Illinois","1642","1582","1555","7","3","2","4","11","60","60","1","25","5","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17071973400","Census Tract 9734, Henderson County, Illinois","1412","1381","1363","2","8","1","1","6","31","27","3","11","1","0","11","0","0","0","0","0","0","0","1","0","0","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17071973500","Census Tract 9735, Henderson County, Illinois","2131","2078","2053","5","1","9","0","10","53","53","1","21","7","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073030100","Census Tract 301, Henry County, Illinois","4499","4245","4093","32","18","13","0","89","254","250","19","96","14","0","118","0","0","0","3","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073030201","Census Tract 302.01, Henry County, Illinois","3434","3303","3251","17","8","13","0","14","131","129","1","53","6","2","66","0","0","0","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073030202","Census Tract 302.02, Henry County, Illinois","2989","2892","2848","18","9","3","0","14","97","94","5","36","2","3","48","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073030203","Census Tract 302.03, Henry County, Illinois","3302","3208","3145","14","5","15","0","29","94","91","0","28","1","0","61","0","0","1","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17073030301","Census Tract 303.01, Henry County, Illinois","2818","2715","2656","19","0","17","1","22","103","101","4","50","12","1","34","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073030302","Census Tract 303.02, Henry County, Illinois","2763","2665","2615","5","9","19","0","17","98","92","8","38","12","0","32","0","0","0","0","0","0","0","0","2","0","4","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US17073030400","Census Tract 304, Henry County, Illinois","1949","1913","1875","7","0","2","0","29","36","35","7","5","1","2","20","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073030500","Census Tract 305, Henry County, Illinois","1871","1831","1791","4","0","16","0","20","40","36","2","14","0","0","20","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073030600","Census Tract 306, Henry County, Illinois","2109","1979","1740","73","3","0","0","163","130","126","24","26","3","0","73","0","0","0","0","0","0","0","0","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073030800","Census Tract 308, Henry County, Illinois","2590","2420","1860","327","12","9","1","211","170","167","23","29","1","0","107","0","0","0","6","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073030900","Census Tract 309, Henry County, Illinois","2644","2465","2163","117","14","10","2","159","179","177","19","30","12","1","115","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073031000","Census Tract 310, Henry County, Illinois","2818","2731","2513","84","9","25","0","100","87","84","13","16","0","0","52","1","0","0","0","0","0","0","2","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073031100","Census Tract 311, Henry County, Illinois","2036","1959","1929","17","2","4","1","6","77","76","11","20","8","4","33","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17073031200","Census Tract 312, Henry County, Illinois","2225","2165","2142","13","0","4","0","6","60","59","11","28","1","0","19","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17075950100","Census Tract 9501, Iroquois County, Illinois","2001","1906","1861","31","1","4","0","9","95","89","13","33","4","2","33","0","1","0","0","0","0","1","0","2","0","5","0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US17075950200","Census Tract 9502, Iroquois County, Illinois","2776","2655","2618","13","4","12","0","8","121","120","0","58","3","0","55","0","0","0","4","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17075950300","Census Tract 9503, Iroquois County, Illinois","2517","2433","2399","9","2","6","0","17","84","77","4","49","0","0","24","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17075950400","Census Tract 9504, Iroquois County, Illinois","2571","2401","2266","44","14","23","0","54","170","160","15","54","5","0","79","0","4","0","0","0","0","3","0","0","0","7","1","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0",
"1400000US17075950500","Census Tract 9505, Iroquois County, Illinois","2982","2856","2770","23","12","12","0","39","126","125","11","38","0","0","71","0","0","0","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17075950600","Census Tract 9506, Iroquois County, Illinois","2584","2324","1951","14","10","10","0","339","260","247","7","33","2","0","204","0","0","0","1","0","0","0","0","0","0","10","4","0","0","1","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17075950700","Census Tract 9507, Iroquois County, Illinois","2166","2086","2030","17","5","8","0","26","80","73","8","20","10","0","34","0","0","0","0","0","0","1","0","0","0","7","0","0","0","0","0","1","1","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17075950800","Census Tract 9508, Iroquois County, Illinois","1821","1780","1756","4","1","7","0","12","41","38","0","14","3","0","18","0","1","1","1","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17075950900","Census Tract 9509, Iroquois County, Illinois","1695","1633","1601","3","2","2","0","25","62","62","2","27","0","0","32","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
